class,order,family,genus,species,subspecies,common_name,female_maturity_d,litter_or_clutch_size_n,litters_or_clutches_per_y,adult_body_mass_g,maximum_longevity_y,gestation_d,weaning_d,birth_or_hatching_weight_g,weaning_weight_g,egg_mass_g,incubation_d,fledging_age_d,longevity_y,male_maturity_d,inter_litter_or_interbirth_interval_y,female_body_mass_g,male_body_mass_g,no_sex_body_mass_g,egg_width_mm,egg_length_mm,fledging_mass_g,adult_svl_cm,male_svl_cm,female_svl_cm,birth_or_hatching_svl_cm,female_svl_at_maturity_cm,female_body_mass_at_maturity_g,no_sex_svl_cm,no_sex_maturity_d
Aves,Passeriformes,Pipridae,Heterocercus,flavivertex,-999,Yellow-crested Manakin,-999,-999,-999,21.225,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.225,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Heterocercus,linteatus,-999,Flame-crested Manakin,-999,-999,-999,21.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Ilicura,militaris,-999,Pin-tailed Manakin,-999,-999,-999,13.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Lepidothrix,coeruleocapilla,-999,Cerulean-capped Manakin,-999,-999,-999,9.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.5,8.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Lepidothrix,coronata,-999,Blue-crowned Manakin,-999,2,-999,8.233333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.6,8.05,8.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Lepidothrix,iris,-999,Opal-crowned Manakin,-999,-999,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Lepidothrix,isidorei,-999,Blue-rumped Manakin,-999,-999,-999,7.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Lepidothrix,nattereri,-999,Snow-capped Manakin,-999,-999,-999,8.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.775,7.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Lepidothrix,serena,-999,White-fronted Manakin,-999,2,-999,11.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Lepidothrix,suavissima,-999,Orange-bellied Manakin,-999,-999,-999,8.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Machaeropterus,deliciosus,-999,Club-winged Manakin,-999,2,-999,13.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Machaeropterus,pyrocephalus,-999,Fiery-capped Manakin,-999,2,-999,9.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.4,9.725,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Machaeropterus,regulus,-999,Eastern Striped Manakin,-999,-999,-999,9.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.1,9.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Machaeropterus,striolatus,-999,Western Striped Manakin,-999,-999,-999,9.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.1,9.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Manacus,aurantiacus,-999,Orange-collared Manakin,-999,2,3,16.8,-999,-999,-999,-999,-999,2.18,18.5,14,-999,-999,-999,16.8,18.5,15.075,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Manacus,candei,-999,White-collared Manakin,-999,2,3,17.75,-999,-999,-999,-999,-999,2.26,18.5,14,-999,-999,-999,16.8,18.5,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Manacus,manacus,-999,White-bearded Manakin,-999,2,3,17.225,-999,-999,-999,-999,-999,2.18,18.5,14,-999,-999,-999,16.8,18.5,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Manacus,vitellinus,-999,Golden-collared Manakin,-999,2,3,17.5,-999,-999,-999,-999,-999,2.26,18.5,14,-999,-999,-999,16.95,18.5,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Masius,chrysopterus,-999,Golden-winged Manakin,-999,2,-999,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.75,10.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Neopelma,aurifrons,-999,Wied's Tyrant-Manakin,-999,-999,-999,14.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Neopelma,chrysocephalum,-999,Saffron-crested Tyrant-Manakin,-999,-999,-999,15.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Neopelma,chrysolophum,-999,Serra do Mar Tyrant-Manakin,-999,-999,-999,14.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Neopelma,pallescens,-999,Pale-bellied Tyrant-Manakin,-999,-999,-999,18.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Neopelma,sulphureiventer,-999,Sulphur-bellied Tyrant-Manakin,-999,-999,-999,15.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.7,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Pipra,aureola,-999,Crimson-hooded Manakin,-999,2,-999,16.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.625,15.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Pipra,fasciicauda,-999,Band-tailed Manakin,-999,2,-999,15.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Pipra,filicauda,-999,Wire-tailed Manakin,-999,2,-999,15.4,-999,-999,-999,-999,-999,2.55,-999,-999,-999,-999,-999,14,13.8,15.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Tyranneutes,stolzmanni,-999,Dwarf Tyrant-Manakin,-999,-999,-999,7.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Tyranneutes,virescens,-999,Tiny Tyrant-Manakin,-999,-999,-999,7.025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.425,6.725,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Xenopipo,atronitens,-999,Black Manakin,-999,-999,-999,15.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,15.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Xenopipo,flavicapilla,-999,Yellow-headed Manakin,-999,-999,-999,17.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Xenopipo,holochlora,-999,Green Manakin,-999,-999,-999,15.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Xenopipo,unicolor,-999,Jet Manakin,-999,-999,-999,15.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pipridae,Xenopipo,uniformis,-999,Olive Manakin,-999,-999,-999,16.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.65,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Erythropitta,arquata,-999,Blue-banded Pitta,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Erythropitta,erythrogaster,-999,Red-bellied Pitta,-999,2.9,-999,75.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,90.5,89.1,74.575,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Erythropitta,granatina,-999,Garnet Pitta,-999,2,-999,55.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,55.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Erythropitta,kochi,-999,Whiskered Pitta,-999,-999,-999,116,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,116,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Erythropitta,ussheri,-999,Black-crowned Pitta,-999,2.2,-999,55.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,55.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Erythropitta,venusta,-999,Graceful Pitta,-999,2.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Hydrornis,baudii,-999,Blue-headed Pitta,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Hydrornis,caeruleus,-999,Giant Pitta,-999,-999,-999,202,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,202,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Hydrornis,cyaneus,-999,Blue Pitta,-999,4.5,-999,109.75,-999,-999,-999,-999,-999,6.4,-999,-999,-999,-999,-999,-999,109.5,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Hydrornis,guajanus,-999,Javan Banded Pitta,-999,-999,-999,75.75,-999,-999,-999,-999,-999,6.7,-999,-999,-999,-999,-999,70,81.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Hydrornis,gurneyi,-999,Gurney's Pitta,-999,-999,-999,60.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,60.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Hydrornis,irena,-999,Malayan Banded Pitta,-999,-999,-999,75.75,-999,-999,-999,-999,-999,6.7,-999,-999,-999,-999,-999,70,81.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Hydrornis,nipalensis,-999,Blue-naped Pitta,-999,-999,-999,119.5,-999,-999,-999,-999,-999,8.5,-999,-999,-999,-999,-999,-999,-999,119.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Hydrornis,oatesi,-999,Rusty-naped Pitta,-999,-999,-999,120.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,120.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Hydrornis,schwaneri,-999,Bornean Banded Pitta,-999,-999,-999,75.75,-999,-999,-999,-999,-999,6.7,-999,-999,-999,-999,-999,70,81.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Hydrornis,soror,-999,Blue-rumped Pitta,-999,-999,-999,114.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,114.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Pitta,anerythra,-999,Black-faced Pitta,-999,-999,-999,86,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,86,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Pitta,angolensis,-999,African Pitta,-999,3,-999,82.05,-999,-999,-999,-999,-999,7.5,-999,-999,-999,-999,-999,-999,65.35,82.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Pitta,brachyura,-999,Indian Pitta,-999,4.95,-999,56.5,-999,-999,-999,-999,-999,6.6,-999,-999,-999,-999,-999,55.5,61,56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Pitta,elegans,-999,Elegant Pitta,-999,3.5,-999,89.45,-999,-999,-999,-999,-999,10,-999,-999,-999,-999,-999,98.2,99.3,75.725,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Pitta,iris,-999,Rainbow Pitta,-999,3.9,-999,77.05,-999,-999,-999,-999,-999,8.35,-999,-999,-999,-999,-999,82.6,80.8,76.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Pitta,maxima,-999,Ivory-breasted Pitta,-999,1,-999,190,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,190,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Pitta,megarhyncha,-999,Mangrove Pitta,-999,3.7,-999,74.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,74.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Pitta,moluccensis,-999,Blue-winged Pitta,-999,4.6,-999,74.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,74.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Pitta,nympha,-999,Fairy Pitta,-999,4.9,-999,109,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,71.5,110.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Pitta,reichenowi,-999,Green-breasted Pitta,-999,2.7,-999,82.05,-999,-999,-999,-999,-999,7.5,-999,-999,-999,-999,-999,-999,65.35,82.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Pitta,sordida,-999,Hooded Pitta,-999,3.85,-999,64,-999,-999,-999,-999,-999,6.55,17,-999,-999,-999,-999,-999,64,62.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Pitta,steerii,-999,Azure-breasted Pitta,-999,-999,-999,93.025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,93.025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Pitta,ussheri,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pittidae,Pitta,versicolor,-999,Noisy Pitta,-999,3.7,-999,90.75,-999,-999,-999,-999,-999,10,-999,-999,-999,-999,-999,98.2,99.3,90.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pityriaseidae,Pityriasis,gymnocephala,-999,Bornean Bristlehead,-999,-999,-999,129,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,140,118,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,capensis,-999,Cape Batis,-999,2.05,-999,11.65,-999,-999,-999,-999,-999,1.75,-999,-999,-999,-999,-999,11.75,11.8,11.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,diops,-999,Ruwenzori Batis,-999,-999,-999,12.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.4,12.8,12.225,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,erlangeri,-999,Western Black-headed Batis,-999,2,-999,12.5,-999,-999,-999,-999,-999,1.24,-999,-999,-999,-999,-999,-999,-999,12.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,fratrum,-999,Woodward's Batis,-999,2.4,-999,11.95,-999,-999,-999,-999,-999,1.63,-999,-999,-999,-999,-999,11.7,12.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,margaritae,-999,Margaret's Batis,-999,-999,-999,12.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.1,12.3,12.175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,minima,-999,Gabon Batis,-999,-999,-999,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,minor,-999,Eastern Black-headed Batis,-999,2,-999,12.5,-999,-999,-999,-999,-999,1.24,-999,-999,-999,-999,-999,-999,-999,12.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,minulla,-999,Angolan Batis,-999,2,-999,9.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,mixta,-999,Forest Batis,-999,2,-999,12.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.4,8.8,12.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,molitor,-999,Chinspot Batis,-999,2,-999,11,-999,-999,-999,-999,-999,1.505,-999,-999,-999,-999,-999,10.8,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,orientalis,-999,Grey-headed Batis,-999,2.45,-999,10.175,-999,-999,-999,-999,-999,1.51,-999,-999,-999,-999,-999,9.5,9,11.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,perkeo,-999,Pygmy Batis,-999,-999,-999,6.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.3,6.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,poensis,-999,Fernando Po Batis,-999,-999,-999,9.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.9,9.1,9.275,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,pririt,-999,Pririt Batis,-999,2,-999,9.7,-999,-999,-999,-999,-999,1.36,-999,-999,-999,-999,-999,9.7,9.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,reichenowi,-999,Reichenow's Batis,-999,2,-999,12.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.4,8.8,12.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,senegalensis,-999,Senegal Batis,-999,2,-999,9.5,-999,-999,-999,-999,-999,1.15,-999,-999,-999,-999,-999,9.3,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Batis,soror,-999,Pale Batis,-999,2,-999,9.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.5,9.6,10.025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Bias,flammulatus,-999,-999,-999,-999,-999,28.825,-999,-999,-999,-999,-999,2.75,-999,-999,-999,-999,-999,30,27.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Bias,musicus,-999,Black-and-white Shrike-flycatcher,-999,2,-999,21.9,-999,-999,-999,-999,-999,2.27,-999,-999,-999,-999,-999,21.3,22.1,22.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Lanioturdus,torquatus,-999,White-tailed Shrike,-999,2.4,-999,33.75,-999,-999,-999,-999,-999,2.5,-999,-999,-999,-999,-999,-999,-999,33.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Megabyas,flammulatus,-999,African Shrike-flycatcher,-999,-999,-999,28.075,-999,-999,-999,-999,-999,2.75,-999,-999,-999,-999,-999,27,29.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Platysteira,albifrons,-999,White-fronted Wattle-eye,-999,-999,-999,12.175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Platysteira,blissetti,-999,Red-cheeked Wattle-eye,-999,2,-999,11.7,-999,-999,-999,-999,-999,1.4,-999,-999,-999,-999,-999,12.5,-999,11.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Platysteira,castanea,-999,Chestnut Wattle-eye,-999,2,-999,13.95,-999,-999,-999,-999,-999,1.68,-999,-999,-999,-999,-999,13.55,14.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Platysteira,chalybea,-999,Black-necked Wattle-eye,-999,-999,-999,11.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Platysteira,concreta,-999,Yellow-bellied Wattle-eye,-999,2,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,12.5,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Platysteira,cyanea,-999,Brown-throated Wattle-eye,-999,2,-999,14.6,-999,-999,-999,-999,-999,1.88,-999,-999,-999,-999,-999,15.3,15,14.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Platysteira,hormophora,-999,West African Wattle-eye,-999,2,-999,13.95,-999,-999,-999,-999,-999,1.68,-999,-999,-999,-999,-999,13.55,14.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Platysteira,jamesoni,-999,Jameson's Wattle-eye,-999,-999,-999,11.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.8,12.6,11.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Platysteira,laticincta,-999,Banded Wattle-eye,-999,-999,-999,14.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Platysteira,peltata,-999,Black-throated Wattle-eye,-999,1.95,-999,14,-999,-999,-999,-999,-999,1.98,-999,-999,-999,-999,-999,14.5,14.45,14.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Platysteiridae,Platysteira,tonsa,-999,White-spotted Wattle-eye,-999,-999,-999,11.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Ploceidae,Amblyospiza,albifrons,-999,Thick-billed Weaver,-999,2.75,-999,38.4,-999,-999,-999,-999,-999,3.21,-999,-999,-999,-999,-999,36.5,44.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Ploceidae,Anaplectes,rubriceps,-999,Red-headed Weaver,-999,2.5,-999,23.6,-999,-999,-999,-999,-999,2.11,-999,-999,-999,-999,-999,23.925,23.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Ploceidae,Brachycope,anomala,-999,Bob-tailed Weaver,-999,3,-999,25.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Ploceidae,Bubalornis,albirostris,-999,White-billed Buffalo Weaver,-999,3.15,-999,62.075,20,-999,-999,-999,-999,5.75,-999,-999,20,-999,-999,-999,62.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Ploceidae,Bubalornis,niger,-999,Red-billed Buffalo Weaver,-999,3.3,-999,71,20,-999,-999,-999,-999,5.765,-999,-999,20,-999,-999,72.6,75,81.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Ploceidae,Dinemellia,dinemelli,-999,White-headed Buffalo Weaver,-999,3.15,-999,64,-999,-999,-999,-999,-999,4.52,-999,-999,-999,-999,-999,71.5,68.8,63.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
