SCIENTIFIC_NAME,Order,Family,brain_size_mm3,body_mass_g,brain_residual,migration_status,diet_breadth,development_mode,development_time_days
Numenius_arquata,CHARADRIIFORMES,Scolopacidae,4.63,805.5,0.072844723,Migrant,0.067513055,precocial,68.4
Numenius_madagascariensis,CHARADRIIFORMES,Scolopacidae,4.7,792,0.097328798,Migrant,0.071259387,precocial,NA
Numenius_phaeopus,CHARADRIIFORMES,Scolopacidae,3.13,397.65,0.077180276,Migrant,0.153910555,precocial,45.55
Numenius_tahitiensis,CHARADRIIFORMES,Scolopacidae,3.42,401,0.161083206,Migrant,NA,precocial,NA
Numida_meleagris,GALLIFORMES,Numididae,4.08,1299,-0.321611207,Resident,0.156120058,precocial,27.1
Nyctanassa_violacea,PELECANIFORMES,Ardeidae,5.98,682.5,0.421632365,Migrant,0.023867344,altricial,60.65
Nyctibius_griseus,CAPRIMULGIFORMES,Nyctibiidae,1.98,172.5,0.087605225,Resident,0,precocial,75.75
Nycticorax_caledonicus,PELECANIFORMES,Ardeidae,5.55,856,0.219985486,Resident,0.023867344,altricial,67
Nycticorax_nycticorax,PELECANIFORMES,Ardeidae,6.66,810,0.433283131,Migrant,0.023867344,altricial,62.25
Nyctidromus_albicollis,CAPRIMULGIFORMES,Caprimulgidae,0.91,58.05,-0.07904576,Resident,0,precocial,NA
Nyctiphrynus_ocellatus,CAPRIMULGIFORMES,Caprimulgidae,0.74,39.6,-0.071350163,Resident,0,precocial,NA
Nyctiprogne_leucopyga,CAPRIMULGIFORMES,Caprimulgidae,0.51,27.3,-0.235006554,Resident,0,precocial,NA
Nymphicus_hollandicus,PSITTACIFORMES,Cacatuidae,2.39,94.65,0.612396666,Resident,0,altricial,50.4
Oceanites_oceanicus,PROCELLARIIFORMES,Hydrobatidae,0.71,33.7,-0.022261767,Migrant,0.013186659,precocial,100.2
Oceanodroma_leucorhoa,PROCELLARIIFORMES,Hydrobatidae,0.89,36.93,0.152367275,Migrant,0.014267433,precocial,106.75
Oceanodroma_tethys,PROCELLARIIFORMES,Hydrobatidae,0.6,26.9,-0.064210072,Migrant,0.014161996,precocial,NA
Ocyceros_birostris,BUCEROTIFORMES,Bucerotidae,4.55,375,0.484162938,Resident,0.0810485,altricial,66
Ocyphaps_lophotes,COLUMBIFORMES,Columbidae,1.7,204,-0.158921283,Resident,0.156120058,altricial,33
Oena_capensis,COLUMBIFORMES,Columbidae,0.61,40.6,-0.278527005,Migrant,0,altricial,28.25
Oenanthe_oenanthe,PASSERIFORMES (PASSERIDA),Muscicapidae,0.78,30.6,0.125882584,Migrant,0.023556822,altricial,28.23
Ognorhynchus_icterotis,PSITTACIFORMES,Psittacidae,8.85,285,1.303355697,Resident,NA,altricial,NA
Onychognathus_salvadorii,PASSERIFORMES (PASSERIDA),Sturnidae,2.44,147.75,0.383359713,Resident,NA,altricial,NA
Onychorhynchus_coronatus,PASSERIFORMES (SUBOSCINES),Tyrannidae,0.47,14,0.05783011,Resident,0,altricial,NA
Opisthocomus_hoazin,OPISTHOCOMIFORMES,Opisthocomidae,3.89,855,-0.134747768,Resident,NA,altricial,46.75
Oreocharis_arfaki,PASSERIFORMES (PASSERIDA),Melanocharitidae,0.68,19.7,0.235644688,Resident,0,altricial,NA
Oreoica_gutturalis,PASSERIFORMES (CORVIDA),Colluricinclidae,1.67,62.85,0.483535579,Resident,0.155475671,altricial,27
Oreopsittacus_arfaki,PSITTACIFORMES,Psittacidae,1.15,19.5,0.766791548,Resident,0.05876176,altricial,NA
Oreortyx_pictus,GALLIFORMES,Odontophoridae,1.68,239.2,-0.260022943,Resident,0.135863802,precocial,24.35
Origma_solitaria,PASSERIFORMES (MELIPHAGIDA),Acanthizidae,0.85,13,0.69189307,Resident,0,altricial,51
Oriolus_flavocinctus,PASSERIFORMES (CORVIDA),Oriolidae,2.1,89,0.517557238,Resident,0.21136134,altricial,NA
Oriolus_sagittatus,PASSERIFORMES (CORVIDA),Oriolidae,1.96,97.42,0.397871306,Resident,0.176821883,altricial,33.75
Ortalis_vetula,GALLIFORMES,Cracidae,3.23,563,-0.086362813,Resident,NA,precocial,23.6
Orthonyx_spaldingii,PASSERIFORMES (ORTHONYCHIDA),Orthonychidae,2.9,152,0.54016893,Resident,0.056608417,altricial,49.5
Orthonyx_temminckii,PASSERIFORMES (ORTHONYCHIDA),Orthonychidae,1.76,58.63,0.575003425,Resident,0,altricial,40.75
Orthopsittaca_manilata,PSITTACIFORMES,Psittacidae,7.83,372,1.031502609,Resident,0,altricial,NA
Orthorhyncus_cristatus,APODIFORMES,Trochilidae,0.14,2.75,-0.240592391,Resident,0.122978767,altricial,36.5
Oryzoborus_angolensis,PASSERIFORMES (PASSERIDA),Emberizidae,0.68,13,0.468749519,Resident,0.17491013,altricial,23
Otidiphaps_nobilis,COLUMBIFORMES,Columbidae,2.6,500,-0.236783226,Resident,0.169333175,altricial,NA
Otus_bakkamoena,STRIGIFORMES,Strigidae,4.04,127,0.972473882,Resident,0.00376014,altricial,NA
Otus_magicus,STRIGIFORMES,Strigidae,3.76,165,0.753855618,Resident,0.000477313,altricial,NA
Otus_scops,STRIGIFORMES,Strigidae,2.49,77.1,0.768395097,Migrant,0.00775503,altricial,49.5
Oxyura_australis,ANSERIFORMES,Anatidae,4.02,798,-0.063184236,Migrant,0.156120058,precocial,25
Oxyura_jamaicensis,ANSERIFORMES,Anatidae,3.52,647.25,-0.078588359,Migrant,0.155475671,precocial,76.5
Oxyura_maccoa,ANSERIFORMES,Anatidae,4.68,862.5,0.045243389,Resident,0.156120058,precocial,43.55
Pachycephala_olivacea,PASSERIFORMES (CORVIDA),Pachycephalidae,1.48,44.25,0.559534162,Resident,0.184667863,altricial,NA
Pachycephala_pectoralis,PASSERIFORMES (CORVIDA),Pachycephalidae,1.12,25.4,0.592120977,Resident,0.073084121,altricial,25.9
Pachycephala_rufiventris,PASSERIFORMES (CORVIDA),Pachycephalidae,1.03,22.55,0.575093489,Resident,0.162008151,altricial,25.15
Pachycephala_rufogularis,PASSERIFORMES (CORVIDA),Pachycephalidae,1.09,36.05,0.368603661,Resident,0.184667863,altricial,NA
Pachycephala_simplex,PASSERIFORMES (CORVIDA),Pachycephalidae,0.83,19,0.455266924,Resident,0.057821531,altricial,NA
Pachycephalopsis_poliosoma,PASSERIFORMES (PASSERIDA),Petroicidae,1.06,38.33,0.306303612,Resident,0.000941374,altricial,NA
Pachyptila_belcheri,PROCELLARIIFORMES,Procellariidae,2,92.6,0.446530038,Migrant,0.014161996,precocial,94.5
Pachyptila_desolata,PROCELLARIIFORMES,Procellariidae,2.1,151.5,0.219243296,Migrant,0.012588441,precocial,95.4
Pachyptila_salvini,PROCELLARIIFORMES,Procellariidae,2.06,159,0.172915166,Migrant,0.014161996,precocial,109.2
Pachyptila_turtur,PROCELLARIIFORMES,Procellariidae,2,80.6,0.524362911,Migrant,0.004681652,precocial,100.35
Pachyramphus_cinnamomeus,PASSERIFORMES (SUBOSCINES),Cotingidae,0.88,20.3,0.476648716,Resident,0.071259387,altricial,44.5
Pachyramphus_niger,PASSERIFORMES (SUBOSCINES),Cotingidae,1.3,38.9,0.50212088,Resident,0.071259387,altricial,NA
Pachyramphus_polychopterus,PASSERIFORMES (SUBOSCINES),Cotingidae,0.74,20.8,0.289731699,Resident,0.023556822,altricial,39.5
Padda_oryzivora,PASSERIFORMES (PASSERIDA),Estrildidae,0.85,24.8,0.329679434,Resident,0.155475671,altricial,30
Pagodroma_nivea,PROCELLARIIFORMES,Procellariidae,4.39,314,0.547924393,Migrant,0.013186659,precocial,91
Pagophila_eburnea,CHARADRIIFORMES,Laridae,4.83,529.5,0.350404244,Migrant,0.054809632,precocial,60
Pandion_haliaetus,ACCIPITRIFORMES,Accipitridae,9.38,1485.5,0.435637309,Migrant,0.004681652,altricial,90.5
Parabuteo_unicinctus,ACCIPITRIFORMES,Accipitridae,7.98,865,0.577260552,Resident,0.002710765,altricial,74.5
Pardalotus_punctatus,PASSERIFORMES (MELIPHAGIDA),Pardalotidae,0.4,8.7,0.163350899,Resident,0.122978767,altricial,40.5
Pardalotus_striatus,PASSERIFORMES (MELIPHAGIDA),Pardalotidae,0.52,9,0.406703377,Resident,0.040654138,altricial,43
Pardirallus_maculatus,GRUIFORMES,Rallidae,1.89,171,0.045983004,Resident,NA,precocial,NA
Paroaria_coronata,PASSERIFORMES (PASSERIDA),Emberizidae,1.23,37.85,0.462115943,Resident,NA,altricial,27.5
Parotia_lawesii,PASSERIFORMES (CORVIDA),Paradisaeidae,4.01,161.75,0.82938408,Resident,0.071259387,altricial,NA
Parula_americana,PASSERIFORMES (PASSERIDA),Parulidae,0.39,8.6,0.144516331,Migrant,0.098964812,altricial,23.5
Parus_atricapillus,PASSERIFORMES (PASSERIDA),Paridae,0.76,12,0.624862623,Resident,0.165418052,altricial,29
Parus_carolinensis,PASSERIFORMES (PASSERIDA),Paridae,0.6,10,0.490718677,Resident,0.155475671,altricial,29
Parus_gambeli,PASSERIFORMES (PASSERIDA),Paridae,0.75,11.4,0.640382367,Resident,0.145254676,altricial,34.335
Parus_hudsonicus,PASSERIFORMES (PASSERIDA),Paridae,0.71,11.02,0.604585917,Resident,0.155013722,altricial,33
Passer_domesticus,PASSERIFORMES (PASSERIDA),Passeridae,0.97,24.3,0.473161017,Resident,0.070892858,altricial,27
Passer_hispaniolensis,PASSERIFORMES (PASSERIDA),Passeridae,0.97,24.2,0.475473573,Migrant,0.143626284,altricial,24.5
Passerculus_sandwichensis,PASSERIFORMES (PASSERIDA),Emberizidae,0.68,26,0.080036749,Migrant,0.14278378,altricial,23.25
Passerina_cyanea,PASSERIFORMES (PASSERIDA),Emberizidae,0.65,14.7,0.354708548,Migrant,0.176638288,altricial,22
Patagioenas_cayennensis,COLUMBIFORMES,Columbidae,1.76,231.7,-0.195637943,Resident,0,altricial,NA
Patagioenas_fasciata,COLUMBIFORMES,Columbidae,2.12,367.25,-0.267837027,Migrant,0.135863802,altricial,41.5
Patagioenas_flavirostris,COLUMBIFORMES,Columbidae,1.97,271,-0.170780825,Migrant,0.135863802,altricial,NA
Patagioenas_inornata,COLUMBIFORMES,Columbidae,2.13,307.5,-0.163552222,Resident,0.169333175,altricial,NA
Patagioenas_leucocephala,COLUMBIFORMES,Columbidae,1.74,238,-0.222111195,Resident,0,altricial,33.8
Patagioenas_maculosa,COLUMBIFORMES,Columbidae,2.03,318.78,-0.231841642,Resident,0.055977909,altricial,NA
Patagioenas_picazuro,COLUMBIFORMES,Columbidae,2.32,279,-0.02356234,Resident,0.156120058,altricial,NA
Patagioenas_plumbea,COLUMBIFORMES,Columbidae,1.35,179,-0.316129995,Resident,NA,altricial,NA
Patagioenas_speciosa,COLUMBIFORMES,Columbidae,1.98,258.5,-0.139235077,Resident,NA,altricial,NA
Patagioenas_squamosa,COLUMBIFORMES,Columbidae,1.89,305,-0.278519437,Resident,0.070585807,altricial,NA
Patagioenas_subvinacea,COLUMBIFORMES,Columbidae,1.42,163,-0.213067432,Resident,NA,altricial,NA
Pavo_cristatus,GALLIFORMES,Phasianidae,6.86,4194,-0.459285062,Resident,NA,precocial,28.6
Pedionomus_torquatus,CHARADRIIFORMES,Pedionomidae,0.77,63.2,-0.293767105,Resident,NA,precocial,23.1
Pelagodroma_marina,PROCELLARIIFORMES,Hydrobatidae,0.97,35,0.268543156,Migrant,0.014161996,precocial,105.5
Pelargopsis_capensis,CORACIIFORMES,Alcedinidae,2.82,180.5,0.415822487,Resident,0.023867344,altricial,NA
Pelecanoides_georgicus,PROCELLARIIFORMES,Pelecanoididae,1.47,114.15,0.021313568,Migrant,0,precocial,95.1
Pelecanoides_urinatrix,PROCELLARIIFORMES,Pelecanoididae,1.69,134.6,0.068364187,Migrant,0,precocial,107.05
Pelecanus_conspicillatus,PELECANIFORMES,Pelecanidae,24.88,5850,0.642446968,Migrant,0.018766881,altricial,58.5
Pelecanus_erythrorhynchos,PELECANIFORMES,Pelecanidae,24.25,5649.5,0.636356793,Migrant,0.03556565,altricial,78
Penelope_purpurascens,GALLIFORMES,Cracidae,6.25,2060,-0.153715145,Resident,0.143626284,precocial,NA
Penelopides_panini,BUCEROTIFORMES,Bucerotidae,6.88,472,0.768642041,Resident,0.063341677,altricial,89
Peneothello_cyanus,PASSERIFORMES (PASSERIDA),Petroicidae,0.96,27.05,0.402675139,Resident,0,altricial,NA
Pericrocotus_ethologus,PASSERIFORMES (CORVIDA),Campephagidae,0.88,19,0.513763131,Migrant,0.038171247,altricial,NA
Perisoreus_canadensis,PASSERIFORMES (CORVIDA),Corvidae,2.53,71.7,0.825052361,Resident,0.072531375,altricial,38.5
Perissocephalus_tricolor,PASSERIFORMES (SUBOSCINES),Cotingidae,4.7,339.5,0.572370342,Resident,0.023556822,altricial,53.5
Petrochelidon_fulva,PASSERIFORMES (PASSERIDA),Hirundinidae,0.5,15.48,0.063350464,Migrant,0,altricial,34
Petroica_goodenovii,PASSERIFORMES (PASSERIDA),Petroicidae,0.37,8.9,0.072643491,Resident,0,altricial,26.5
Petroica_macrocephala,PASSERIFORMES (PASSERIDA),Petroicidae,0.645,12.08,0.457068287,Resident,0.023556822,altricial,34.5
Petroica_multicolor,PASSERIFORMES (PASSERIDA),Petroicidae,0.52,12.23,0.234726159,Migrant,0,altricial,31.2
Petroica_phoenicea,PASSERIFORMES (PASSERIDA),Petroicidae,0.49,13.3,0.128267778,Migrant,0,altricial,34.1
Petroica_rodinogaster,PASSERIFORMES (PASSERIDA),Petroicidae,0.49,9.65,0.30817392,Migrant,0,altricial,NA
Petroica_rosea,PASSERIFORMES (PASSERIDA),Petroicidae,0.43,8.2,0.268864324,Migrant,0,altricial,NA
Petrophassa_albipennis,COLUMBIFORMES,Columbidae,1.1,129.5,-0.339392633,Resident,0,altricial,33
Pezoporus_wallicus,PSITTACIFORMES,Psittacidae,2.66,71.35,0.877903373,Resident,0.11258085,altricial,45
Phacellodomus_ruber,PASSERIFORMES (SUBOSCINES),Furnariidae,1.11,39.25,0.339093491,Resident,0,altricial,NA
Phaenicophaeus_curvirostris,CUCULIFORMES,Cuculidae,2.92,154,0.539711065,Resident,0.007989782,altricial,NA
Phaenicophaeus_superciliosus,CUCULIFORMES,Cuculidae,2.51,102.25,0.618073176,Resident,0.009062627,altricial,NA
Phaenicophaeus_tristis,CUCULIFORMES,Cuculidae,2.3,118.5,0.447986826,Resident,0.010195456,altricial,NA
Phaenicophilus_palmarum,PASSERIFORMES (PASSERIDA),Thraupidae,1.13,30.5,0.498397237,Resident,0.184667863,altricial,20
Phaenostictus_mcleannani,PASSERIFORMES (SUBOSCINES),Thamnophilidae,1.07,51.1,0.154436135,Resident,0.003370399,altricial,NA
Phaeomyias_murina,PASSERIFORMES (SUBOSCINES),Tyrannidae,0.37,10,0.007292028,Resident,0.071259387,altricial,31
Phaeothlypis_fulvicauda,PASSERIFORMES (PASSERIDA),Parulidae,0.56,14.9,0.198094556,Resident,NA,altricial,30.5
Phaethon_rubricauda,PHAETHONTIFORMES,Phaethontidae,4.52,672,0.150418446,Migrant,0.014161996,altricial,130.7
Phaethornis_superciliosus,APODIFORMES,Trochilidae,0.26,5.8,-0.040049623,Resident,0.122978767,altricial,38
Phaetusa_simplex,CHARADRIIFORMES,Laridae,3,235,0.329729742,Resident,NA,precocial,NA
Phainopepla_nitens,PASSERIFORMES (PASSERIDA),Bombycillidae,0.79,22.1,0.321116535,Migrant,0.071259387,altricial,33.5
Phalacrocorax_africanus,SULIFORMES,Phalacrocoracidae,4.53,545,0.270099335,Resident,0.03556565,altricial,52
Phalacrocorax_atriceps,SULIFORMES,Phalacrocoracidae,14.13,3050,0.44192806,Migrant,0.014161996,altricial,85
Phalacrocorax_carbo,SULIFORMES,Phalacrocoracidae,10.45,2571.17,0.236002542,Migrant,0.01659024,altricial,79
Phalacrocorax_fuscescens,SULIFORMES,Phalacrocoracidae,8.89,1515,0.37095713,Resident,NA,altricial,NA
Phalacrocorax_harrisi,SULIFORMES,Phalacrocoracidae,13.58,3050,0.402225985,Resident,0.012588441,altricial,95
Phalacrocorax_melanoleucos,SULIFORMES,Phalacrocoracidae,5.34,733.5,0.268023792,Migrant,0.020002776,altricial,NA
Phalacrocorax_sulcirostris,SULIFORMES,Phalacrocoracidae,5.64,1030.5,0.132028063,Migrant,0.012588441,altricial,NA
Phalacrocorax_urile,SULIFORMES,Phalacrocoracidae,8.22,2137.5,0.099562952,Resident,0.014161996,altricial,92.5
Phalacrocorax_varius,SULIFORMES,Phalacrocoracidae,9.21,1955.5,0.263188214,Resident,0.012588441,altricial,56.4
Phalaenoptilus_nuttallii,CAPRIMULGIFORMES,Caprimulgidae,0.53,48.35,-0.51707863,Migrant,0,precocial,NA
Phalaropus_fulicarius,CHARADRIIFORMES,Scolopacidae,0.56,49.4,-0.474067064,Migrant,NA,precocial,28.7
Phalaropus_lobatus,CHARADRIIFORMES,Scolopacidae,0.45,35.68,-0.510296269,Migrant,0.031729729,precocial,28.05
Phalcoboenus_australis,FALCONIFORMES,Falconidae,10.5,1848.02,0.425975933,Resident,0.002209453,altricial,NA
Phapitreron_amethystinus,COLUMBIFORMES,Columbidae,1.29,145,-0.243459959,Resident,0.169333175,altricial,NA
Phapitreron_leucotis,COLUMBIFORMES,Columbidae,1.13,134.5,-0.333729917,Resident,0,altricial,NA
Phaps_chalcoptera,COLUMBIFORMES,Columbidae,1.78,331,-0.384359551,Resident,0.097602568,altricial,33.5
Phaps_elegans,COLUMBIFORMES,Columbidae,1.65,211.5,-0.209021715,Resident,0,altricial,38
Phaps_histrionica,COLUMBIFORMES,Columbidae,1.65,289,-0.384102545,Resident,0,altricial,26
Pharomachrus_mocinno,TROGONIFORMES,Trogonidae,2.34,202.5,0.164740115,Resident,NA,altricial,48.6
Phasianus_colchicus,GALLIFORMES,Phasianidae,3.86,1135,-0.301355086,Resident,0.153910555,precocial,24.1
Pheucticus_ludovicianus,PASSERIFORMES (PASSERIDA),Cardinalidae,1.32,42,0.474389268,Migrant,0.187594606,altricial,23
Phigys_solitarius,PSITTACIFORMES,Psittacidae,2.75,83.6,0.822322499,Resident,0.05876176,altricial,93
Philemon_argenticeps,PASSERIFORMES (MELIPHAGIDA),Meliphagidae,1.7,80.5,0.362540188,Resident,0.214732189,altricial,NA
Philemon_buceroides,PASSERIFORMES (MELIPHAGIDA),Meliphagidae,2.15,108.18,0.431643105,Resident,0.212312768,altricial,33
Philemon_citreogularis,PASSERIFORMES (MELIPHAGIDA),Meliphagidae,1.58,62.15,0.434417758,Resident,0.159102443,altricial,28.5
Philemon_corniculatus,PASSERIFORMES (MELIPHAGIDA),Meliphagidae,1.98,121.38,0.284708112,Resident,0.118714919,altricial,34.5
Philemon_diemenensis,PASSERIFORMES (MELIPHAGIDA),Meliphagidae,1.55,66.95,0.373527431,Resident,0.117637979,altricial,NA
Philomachus_pugnax,CHARADRIIFORMES,Scolopacidae,1.56,136,-0.017481319,Migrant,0.155475671,precocial,34.8
Phleocryptes_melanops,PASSERIFORMES (SUBOSCINES),Furnariidae,0.69,14.2,0.433834355,Resident,0,altricial,31
Phoebastria_nigripes,PROCELLARIIFORMES,Diomedeidae,15.8,3195,0.527591447,Migrant,0.012588441,precocial,205.25
Phoebetria_palpebrata,PROCELLARIIFORMES,Diomedeidae,16.94,2785,0.674278202,Migrant,0.013186659,precocial,214.1
Phoenicopterus_roseus,PHOENICOPTERIFORMES,Phoenicopteridae,10.45,2600,0.229749467,Migrant,0.162973754,altricial,NA
Phoenicopterus_ruber,PHOENICOPTERIFORMES,Phoenicopteridae,10.8,3065.75,0.170285545,Migrant,0.156120058,altricial,68
Phoeniculus_purpureus,BUCEROTIFORMES,Phoeniculidae,1.95,75.6,0.534959677,Resident,0.025261536,altricial,47.5
Phoenicurus_phoenicurus,PASSERIFORMES (PASSERIDA),Muscicapidae,0.51,14.6,0.115974871,Migrant,0.071259387,altricial,27.5
Phrygilus_patagonicus,PASSERIFORMES (PASSERIDA),Emberizidae,1.02,22.74,0.560632016,Resident,0.175528867,altricial,NA
Phylidonyris_albifrons,PASSERIFORMES (MELIPHAGIDA),Meliphagidae,0.72,17.5,0.359211066,Resident,0,altricial,23.8
Phylidonyris_melanops,PASSERIFORMES (MELIPHAGIDA),Meliphagidae,0.62,18.25,0.186146062,Resident,0.109314459,altricial,26.7
Phylidonyris_niger,PASSERIFORMES (MELIPHAGIDA),Meliphagidae,0.8,15.4,0.536259768,Resident,0.109314459,altricial,29.5
Phylidonyris_novaehollandiae,PASSERIFORMES (MELIPHAGIDA),Meliphagidae,0.9,20.25,0.500504541,Resident,0.109314459,altricial,28
Phyllastrephus_terrestris,PASSERIFORMES (PASSERIDA),Pycnonotidae,1.03,31.2,0.3930132,Resident,0.176853046,altricial,NA
Phylloscopus_bonelli,PASSERIFORMES (PASSERIDA),Sylviidae,0.34,8.7,0.00083197,Migrant,0,altricial,24.5
Phylloscopus_sibilatrix,PASSERIFORMES (PASSERIDA),Sylviidae,0.36,7.16,0.167240367,Migrant,0,altricial,26
Phytotoma_rutila,PASSERIFORMES (SUBOSCINES),Cotingidae,0.73,36,-0.03150644,Migrant,0.042581582,altricial,31.5
Piaya_cayana,CUCULIFORMES,Cuculidae,1.84,102,0.308928808,Resident,0,altricial,26.5
Pica_pica,PASSERIFORMES (CORVIDA),Corvidae,4.67,188.05,0.897264959,Resident,0.132466236,altricial,45
Picoides_arcticus,PICIFORMES,Picidae,3.15,69.3,1.063328214,Resident,0.162008151,altricial,36
Picoides_borealis,PICIFORMES,Picidae,1.66,48,0.628691532,Resident,0.131997904,altricial,37.5
Picoides_pubescens,PICIFORMES,Picidae,1.21,27.7,0.620801212,Resident,0.073084121,altricial,33
Picoides_scalaris,PICIFORMES,Picidae,1.38,32.3,0.66610687,Resident,0.063341677,altricial,NA
Picoides_tridactylus,PICIFORMES,Picidae,2.63,65.65,0.913252659,Resident,0.080595982,altricial,35.25
Picoides_villosus,PICIFORMES,Picidae,2.95,82.84,0.897648199,Resident,0.151253031,altricial,43
Piculus_flavigula,PICIFORMES,Picidae,1.63,55,0.534111839,Resident,0,altricial,NA
Picumnus_temminckii,PICIFORMES,Picidae,0.6,11,0.437269302,Resident,0,altricial,NA
Picus_canus,PICIFORMES,Picidae,3.68,137,0.836637213,Resident,0.195968402,altricial,40.5
Pinicola_enucleator,PASSERIFORMES (PASSERIDA),Fringillidae,1.58,65.7,0.403266714,Migrant,0.150422167,altricial,30.5
Pionites_leucogaster,PSITTACIFORMES,Psittacidae,5.2,155,1.113156327,Resident,0,altricial,98
Pionites_melanocephalus,PSITTACIFORMES,Psittacidae,5.18,149,1.131442237,Resident,0.135863802,altricial,100
Pionus_maximiliani,PSITTACIFORMES,Psittacidae,5.6,293,0.830180135,Resident,NA,altricial,NA
Pionus_menstruus,PSITTACIFORMES,Psittacidae,5.7,251,0.934645572,Resident,0.135863802,altricial,84
Pionus_senilis,PSITTACIFORMES,Psittacidae,6,210,1.085953899,Resident,0.169333175,altricial,88
Pipile_pipile,GALLIFORMES,Cracidae,5.3,1350,-0.08159747,Resident,0.143626284,precocial,NA
Pipilo_erythrophthalmus,PASSERIFORMES (PASSERIDA),Emberizidae,1.36,40.05,0.530902907,Migrant,0.184321192,altricial,23.25
Pipra_erythrocephala,PASSERIFORMES (SUBOSCINES),Pipridae,0.49,13.45,0.121978433,Resident,0.071259387,altricial,NA
Pipra_fasciicauda,PASSERIFORMES (SUBOSCINES),Pipridae,0.62,15.9,0.263449253,Resident,0.071259387,altricial,NA
Pipra_mentalis,PASSERIFORMES (SUBOSCINES),Pipridae,0.59,15.18,0.239839694,Resident,0.071259387,altricial,NA
Pipra_pipra,PASSERIFORMES (SUBOSCINES),Pipridae,0.5,11.15,0.247352225,Resident,0.071259387,altricial,NA
Piranga_ludoviciana,PASSERIFORMES (PASSERIDA),Cardinalidae,0.98,28.1,0.40193795,Migrant,0.023556822,altricial,24.3
Piranga_rubra,PASSERIFORMES (PASSERIDA),Cardinalidae,1.02,28.2,0.439951119,Migrant,0.023556822,altricial,21.75
Pitangus_sulphuratus,PASSERIFORMES (SUBOSCINES),Tyrannidae,1.35,63.33,0.266549904,Resident,0.073519341,altricial,31
Pithecophaga_jefferyi,ACCIPITRIFORMES,Accipitridae,19.75,5232,0.474147745,Resident,0.004385685,altricial,166.5
Pithys_albifrons,PASSERIFORMES (SUBOSCINES),Thamnophilidae,0.62,18.6,0.175492938,Resident,0.003370399,altricial,NA
Pitohui_dichrous,PASSERIFORMES (CORVIDA),Colluricinclidae,1.88,71.65,0.528496041,Resident,0.164023813,altricial,NA
Pitohui_ferrugineus,PASSERIFORMES (CORVIDA),Colluricinclidae,2.48,94.75,0.64876968,Resident,0.071259387,altricial,NA
Pitohui_nigrescens,PASSERIFORMES (CORVIDA),Colluricinclidae,2,75.25,0.562879782,Resident,0.115791775,altricial,NA
Pitta_brachyura,PASSERIFORMES (SUBOSCINES),Pittidae,1.39,55.5,0.369760478,Migrant,0,altricial,32
Pitta_maxima,PASSERIFORMES (SUBOSCINES),Pittidae,2.53,190,0.278539934,Resident,NA,altricial,NA
Pitta_sordida,PASSERIFORMES (SUBOSCINES),Pittidae,1.31,64.5,0.226206513,Migrant,0,altricial,32.75
Pitta_versicolor,PASSERIFORMES (SUBOSCINES),Pittidae,1.87,95,0.364971832,Migrant,0.025261536,altricial,31
Platalea_alba,PELECANIFORMES,Threskiornithidae,12.25,1825,0.587156058,Resident,0.014161996,precocial,61
Platalea_flavipes,PELECANIFORMES,Threskiornithidae,11.12,1747.5,0.514710388,Migrant,0.021084016,precocial,56.5
Platalea_regia,PELECANIFORMES,Threskiornithidae,11.4,1730.5,0.54506067,Resident,0.035565334,precocial,NA
Platycercus_adscitus,PSITTACIFORMES,Psittacidae,3.06,89.75,0.889328818,Resident,0.175528867,altricial,55
Platycercus_caledonicus,PSITTACIFORMES,Psittacidae,3.63,133.5,0.837470148,Resident,0.153910555,altricial,55.9
