Binomial,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Beak_PC1,Beak_PC2,Beak_PC3,Beak_PC4,Realm,TrophicLevel,TrophicNiche,ForagingNiche,
Acrocephalus_mendanae,-0.164673348,-0.369034981,0.006876192,-0.507548225,0.383636455,-0.003394196,0.10972226,-0.027882176,0.053479185,0.184519843,0.467466595,0.081954712,-0.041324055,Oceania,Carnivore,Invertivore,Generalist,
Acrocephalus_newtoni,-1.281637347,0.035942557,-0.036182793,-0.335932638,0.356446115,-0.196209962,0.102077134,-0.050709,-0.012179773,-0.659506033,0.220088898,0.063138601,-0.024116547,Madagascar,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_orinus,-1.268143396,0.169887181,0.336898318,-0.02999678,0.109938752,-0.270328207,0.243055048,-0.024860349,-0.066530879,-0.795950921,0.209865232,0.210263711,-0.023365372,Palearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_paludicola,-2.123458385,0.342382771,0.168572261,-0.12188676,0.16378046,-0.01245447,-0.027605168,-0.096762399,-0.040128454,-1.33275991,0.118692447,-0.038892279,0.009021329,Palearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_palustris,-1.866245885,0.116351202,0.029043195,-0.20273059,0.298437741,-0.013625441,0.041474394,-0.144378739,0.032615664,-0.989968244,0.141165393,0.02082267,-0.042074806,Palearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_rehsei,-1.016536138,-0.072483873,0.114510721,-0.292779987,0.428897311,-0.064518544,0.173076512,-0.037919521,0.022668885,-0.440606705,0.313326372,0.132908795,-0.051163129,Oceania,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_rimatarae,-0.588096963,-0.077313393,0.060067911,-0.493141861,0.378897545,-0.102393434,0.124523537,-0.029648649,0.045374178,-0.266159289,0.413158141,0.084384924,-0.079658288,Oceania,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_rodericanus,-1.730764393,-0.018618161,0.018065483,-0.509069183,0.372471083,-0.209203189,0.141861329,-0.066490677,-0.01782105,-0.871074544,0.398816435,0.102620091,-0.020225846,Madagascar,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_rufescens,-0.874847666,-0.047915576,0.050572178,-0.236226625,0.382955147,-0.104110757,0.176497916,-0.052215215,-6.55E-05,-0.380542236,0.222457751,0.139797171,-0.032414331,Afrotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_schoenobaenus,-1.953613195,0.197968873,0.159440244,-0.228316126,0.231885834,0.033193071,0.06309969,-0.084949593,-0.025416226,-1.140709812,0.228475823,0.049799465,0.002804292,Palearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_scirpaceus,-1.805106146,0.071516665,0.183441875,-0.240501265,0.304503657,0.042598079,0.190607606,-0.06306858,0.084606866,-0.949643694,0.287085167,0.16212352,-0.105998847,Palearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_sechellensis,-1.394739039,0.035103538,0.050030686,-0.2765674,0.353400538,-0.055443419,0.220158366,-0.007407509,0.000209367,-0.714764858,0.240646993,0.186670325,-0.031344734,Madagascar,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_sorghophilus,-1.538045956,-0.063443349,-0.031661327,-0.003067762,0.335701463,-0.058427616,0.064860691,-0.130531123,-0.114868695,-0.646953662,0.016219576,0.052609169,0.120241264,Palearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_stentoreus,-0.66992329,-0.310165074,0.113442893,-0.374442221,0.382402597,-0.13712395,0.019258456,-0.066431584,-0.004765232,-0.101704368,0.430691582,-0.013497877,0.00272889,Palearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_syrinx,-0.867212972,-0.29306522,0.052994518,-0.372808258,0.406515026,-0.068169238,0.154064313,-0.040631543,0.060524074,-0.193482714,0.39128585,0.117701457,-0.059320074,Oceania,Carnivore,Invertivore,Invertivore ground,
Acrocephalus_taiti,-0.763036391,0.044038977,0.023664104,-0.383813104,0.393566062,-0.063130596,0.107032463,-0.047500242,-0.017201034,-0.427711693,0.279980889,0.073532932,-0.01902376,Oceania,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_tangorum,-1.718343586,0.212410388,0.256738791,-0.070799198,0.201373862,-0.23864316,0.247325591,-0.057526075,-0.097009566,-1.034489879,0.179644203,0.215181918,0.013562432,Palearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Acrocephalus_vaughani,-0.80709074,0.025297161,0.063627318,-0.31468111,0.359016012,-0.090273573,0.138854435,-0.044751788,-0.002494039,-0.429066571,0.263592444,0.103895393,-0.037010275,Oceania,Carnivore,Invertivore,Invertivore glean arboreal,
Acropternis_orthonyx,0.500398533,0.530611811,0.152932988,-0.013794564,0.214259358,-0.22374842,-0.083342966,0.095488631,0.100620255,-0.181363597,-0.050499319,-0.143694663,-0.205366507,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Acryllium_vulturinum,4.373750104,0.543083012,-0.235160616,-0.184755743,0.218485268,-0.235072882,0.216372166,-0.027253864,-0.167922953,1.683436995,-0.254748764,0.17911075,-0.017457632,Afrotropic,Herbivore,Omnivore,NA,
Actenoides_bougainvillei,2.046054397,-1.095997856,-0.02286666,0.349189567,-0.303132359,-0.135237304,0.104687205,0.194643417,0.051450039,1.914920168,0.051749965,0.120688919,0.048997083,Australian,Carnivore,Invertivore,Invertivore sally ground,
Actenoides_concretus,1.028578209,-1.475977378,0.024495675,0.404076806,-0.259501008,0.164906476,0.132520698,0.212327801,0.122309186,1.751549486,0.172625816,0.169448656,0.075210113,Indo_Malay,Carnivore,Invertivore,Invertivore sally ground,
Actenoides_hombroni,1.567452556,-1.225327076,-0.151371186,0.282782366,-0.272795671,-0.109937518,0.132348131,0.152655495,0.039927336,1.799177778,0.058676332,0.15622798,0.089972448,Indo_Malay,Carnivore,Invertivore,Invertivore sally ground,
Actenoides_lindsayi,1.255019209,-1.231426973,-0.049270729,0.286420611,-0.172506234,-0.097031878,0.133788797,0.143568468,0.059197025,1.656339686,0.126584267,0.148167389,0.067878274,Indo_Malay,Carnivore,Invertivore,Invertivore sally ground,
Actenoides_monachus,1.781614426,-1.297157991,-0.350514709,0.036394425,-0.034470616,0.018856939,0.041902986,0.142266021,0.101675711,1.981764746,0.117204018,0.057797581,0.06188339,Australian,Carnivore,Invertivore,Invertivore sally ground,
Actenoides_princeps,1.370061854,-1.109138544,-0.066320491,0.219253938,-0.197663504,-0.140164993,0.109976063,0.111273463,0.051919579,1.598078005,0.121063773,0.123307679,0.054050545,Australian,Carnivore,Invertivore,Invertivore sally ground,
Actinodura_egertoni,-0.440760576,0.433216904,-0.278682449,-0.287916706,0.213532888,-0.303589405,-0.045143152,0.009745316,-0.000558254,-0.558396684,-0.093914419,-0.087678768,-0.071076651,Indo_Malay,Omnivore,Invertivore,Invertivore glean arboreal,
Actinodura_morrisoniana,-0.894624273,0.303980526,-0.126354601,-0.307403716,0.306249568,-0.099806952,0.013181788,-0.012271253,0.019502698,-0.679974309,0.059116612,-0.021753503,-0.062815977,Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal,
Actinodura_nipalensis,-0.259395522,0.33464895,0.077269463,-0.228357947,0.240431258,-0.187982772,-0.040387631,-0.001966659,0.063616776,-0.415200609,0.112926979,-0.086083176,-0.137045713,Indo_Malay,Omnivore,Invertivore,Invertivore glean arboreal,
Actinodura_ramsayi,-0.15658394,0.194218542,-0.405266987,-0.327440597,0.241355429,-0.32883627,-0.070639374,0.027432066,0.073011241,-0.204215341,-0.081451184,-0.117812836,-0.110573804,Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal,
Actinodura_sodangorum,-0.240269768,0.285208338,-0.34303191,-0.299860602,0.290996169,-0.367246504,0.006714532,-0.07298579,-0.039555515,-0.322107076,-0.094477382,-0.0370856,-0.031510256,Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal,
Actinodura_souliei,-0.173537541,0.213082194,-0.1077973,-0.227744518,0.366976055,-0.086871976,-0.037576672,-0.013908037,0.048726431,-0.231216466,0.027404731,-0.078455463,-0.086083763,Palearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Actinodura_waldeni,-0.141663289,0.35111306,0.066399969,-0.251208271,0.289412983,-0.162391747,-0.006540645,0.013613268,0.075362851,-0.367220987,0.116597459,-0.056589405,-0.15301326,Indo_Malay,Omnivore,Omnivore,NA,
Actitis_hypoleucos,-0.271849133,-0.26230419,0.773948953,-0.401954416,-0.186094233,0.04803697,-0.124177116,-0.058678604,-0.045391461,-0.12904907,0.850597526,-0.105154738,0.030980124,Palearctic,Carnivore,Aquatic predator,Aquatic ground,
Actitis_macularius,-0.600793608,0.020529639,0.882474427,-0.459729651,-0.036179051,0.075195967,-0.089235577,-0.108636755,-0.063296119,-0.524732871,0.876870267,-0.083408883,0.003882032,Nearctic,Carnivore,Aquatic predator,Aquatic ground,
Actophilornis_africanus,1.494976976,0.371202056,0.972850721,-0.022983189,0.520017358,0.343770921,-0.085783491,-0.073124024,-0.055269886,0.354061847,0.488600098,-0.119726967,-0.054477193,Afrotropic,Carnivore,Aquatic predator,Aquatic ground,
Actophilornis_albinucha,1.6619142,0.496864317,1.081939762,-0.015909738,0.440554784,0.343028853,-0.106015863,-0.047286122,-0.049097114,0.306224651,0.515858444,-0.139682104,-0.081860488,Madagascar,Carnivore,Aquatic predator,Aquatic ground,
Adelomyia_melanogenys,-3.160905284,-0.933266441,0.48735338,-0.300512961,-0.632812372,-0.09278888,0.140457344,-0.14980004,-0.043353255,-0.976798121,0.839691715,0.208929143,0.147012123,Neotropic,Herbivore,Nectarivore,Nectarivore aerial,
Aechmophorus_clarkii,3.520011866,-0.377254751,1.891693808,0.399000902,0.258396082,0.285159082,-0.104754867,-0.028381869,-0.125845627,1.859759694,0.970868091,-0.125310615,0.017215026,Nearctic,Carnivore,Aquatic predator,Aquatic dive,
Aechmophorus_occidentalis,3.39817043,-0.241510071,2.032839492,0.42423777,0.17869941,0.301657484,-0.131393057,0.023741768,-0.141592284,1.659223186,1.011643815,-0.149820916,0.016391907,Nearctic,Carnivore,Aquatic predator,Aquatic dive,
Aegithalos_caudatus,-2.478528,0.702215375,-0.560582015,-0.117797365,0.020238413,-0.200508566,-0.145081852,-0.058096288,-0.146723064,-1.733857856,-0.440290259,-0.143689236,0.123368863,Palearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Aegithalos_concinnus,-2.956639569,0.565830216,-0.334317234,0.069316096,0.13362003,-0.104674083,-0.142025738,-0.043793235,-0.080642444,-1.825295351,-0.379553463,-0.149603916,0.080643815,Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal,
Aegithalos_fuliginosus,-2.945188774,0.610718257,-0.403240782,-0.147444673,0.168940928,-0.016809199,-0.228268233,-0.034586382,-0.044873578,-1.881349174,-0.286021825,-0.233478233,0.058112215,Palearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Aegithalos_iouschistos,-2.761803581,0.614747314,-0.238261575,-0.101335169,0.158050579,0.007030284,-0.089787505,-0.005170262,-0.125875268,-1.820724487,-0.210874704,-0.091847226,0.113172521,Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal,
Aegithalos_leucogenys,-2.816874282,0.59229895,-0.262320885,-0.031069546,0.18220439,-0.037209405,-0.311573276,-0.011502432,-0.112296785,-1.807112058,-0.270542586,-0.316577972,0.122519808,Palearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Aegithalos_niveogularis,-2.489339395,0.541058082,-0.291797365,-0.181497102,0.164265454,0.085300612,-0.115166167,-0.050706897,-0.05022424,-1.625288263,-0.180109339,-0.113662167,0.056459735,Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal,
Aegithina_lafresnayei,-1.243935439,-0.720541424,-0.236146544,-0.04791065,0.421404448,0.139374144,-0.042966049,0.039432487,0.099923574,0.080328855,0.11835011,-0.05575389,0.03938419,Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal,
Aegithina_nigrolutea,-1.763311902,-0.12891402,-0.005856789,-0.044970999,0.202257784,0.132108419,0.061089636,0.071945347,0.015378029,-0.729539681,0.10496934,0.055778886,0.036308645,Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal,
Aegithina_tiphia,-1.645960923,-0.238495437,-0.055194618,0.035280936,0.342000108,0.074105512,0.048829,0.027353214,-0.021789504,-0.542122625,0.043278612,0.035462025,0.078846438,Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal,
Aegithina_viridissima,-1.625617096,-0.206388395,-0.002653429,0.167867564,0.210439983,0.121136649,0.042348796,0.064743691,-0.08102235,-0.566629399,-0.019852214,0.044844715,0.143311789,Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal,
Aegolius_acadicus,0.774605675,0.330547219,-0.338353181,0.495191256,-0.214400937,0.075173058,-0.149083163,0.01959499,0.046831274,0.220502771,-0.674353162,-0.131538143,-0.028391651,Nearctic,Carnivore,Vertivore,Vertivore perch,
Aegolius_funereus,1.216158691,0.429561298,-0.413083703,0.28387092,-0.268976947,0.089610654,-0.078746103,0.005840846,-0.005156559,0.30953169,-0.610382092,-0.052366864,-0.001231794,Palearctic,Carnivore,Vertivore,Vertivore perch,
Aegolius_harrisii,1.142159394,0.16534306,-0.209764155,0.456139567,-0.061672425,0.198129654,-0.20491551,0.037862665,0.07106632,0.532351774,-0.522700834,-0.192293038,-0.03111753,Neotropic,Carnivore,Vertivore,Vertivore perch,
Aegolius_ridgwayi,0.755870173,0.116246705,-0.571410208,0.244447974,-0.139844377,0.056657236,-0.103535502,0.041568045,-0.025245508,0.371980497,-0.578106396,-0.080156161,0.071070612,Neotropic,Carnivore,Vertivore,Vertivore perch,
Aegotheles_albertisi,-0.878493909,1.134974878,-0.364867835,-0.147525549,-0.28700943,0.034121228,-0.117068727,0.042285331,0.211933669,-1.357258619,-0.450520413,-0.122119212,-0.28258869,Australian,Carnivore,Invertivore,Generalist,
Aegotheles_archboldi,-1.072889374,1.254037658,-0.332354993,-0.392452827,-0.318943626,0.02859386,0.23153973,0.017223767,0.352550792,-1.589522585,-0.294290961,0.212085838,-0.475118346,Australian,Carnivore,Invertivore,Generalist,
Aegotheles_bennettii,-0.115724966,0.901204617,-0.332415442,-0.270768012,-0.390117772,-0.105701747,0.192931332,0.045973336,0.228297633,-0.83721937,-0.284780028,0.182860508,-0.333377317,Australian,Carnivore,Invertivore,Generalist,
Aegotheles_crinifrons,1.158041212,0.657059854,-0.469682445,-0.110538052,-0.361471931,-0.10370246,0.386567681,0.056567614,0.298506999,0.041668787,-0.434566679,0.369985485,-0.396570971,Australian,Carnivore,Invertivore,Generalist,
Aegotheles_cristatus,-0.447331648,1.093962027,-0.469190158,-0.404212809,-0.214601474,-0.004703473,0.126680271,-0.052717069,0.198644,-1.136621822,-0.34154126,0.117711879,-0.304526994,Australian,Carnivore,Invertivore,Generalist,
Aegotheles_insignis,0.266021928,1.050307538,-0.299450342,-0.584578946,-0.426021433,0.002829757,0.028790066,0.129331216,0.328578725,-0.839655772,-0.089410421,0.016279498,-0.433541606,Australian,Carnivore,Invertivore,Generalist,
Aegotheles_savesi,0.442040349,0.769751095,-0.683261847,-0.4234798,0.091589562,0.087958955,0.372044171,-0.02866056,0.385791255,-0.351678937,-0.38634856,0.334061197,-0.465263684,Australian,Carnivore,Invertivore,Generalist,
Aegotheles_tatei,0.101194962,0.428147865,-0.693089026,-0.249906415,-0.46872726,0.047740778,0.375262275,0.110755635,0.316578305,-0.295028133,-0.387142282,0.386052153,-0.331341309,Australian,Carnivore,Invertivore,Generalist,
Aegotheles_wallacii,-0.378048971,0.905019568,-0.217469887,-0.309349283,-0.384807232,-0.101751254,0.040096882,0.081081365,0.343244536,-0.979871982,-0.181476304,0.018819583,-0.435197152,Australian,Carnivore,Invertivore,Generalist,
Aegypius_monachus,7.087277781,0.242614936,-0.127578324,-0.111033239,-0.00558082,0.001516415,0.052144278,-0.090008614,-0.098464385,3.223399026,-0.209072988,0.04863011,-0.049036249,Palearctic,Scavenger,Scavenger,Scavenger ground,
Aenigmatolimnas_marginalis,-0.163713977,0.377772057,0.40636771,0.136138178,0.324961065,0.184566642,-0.336366795,-0.07832842,0.047038536,-0.36345597,0.039604776,-0.35938086,-0.071402832,Afrotropic,Carnivore,Aquatic predator,Aquatic ground,
Aepypodius_arfakianus,4.092564203,0.770229265,0.211580707,0.417164361,0.164234657,0.051060428,-0.024980857,0.062648853,-0.046296302,1.418099914,-0.45061319,-0.060102178,-0.112283027,Australian,Herbivore,Omnivore,NA,
Aepypodius_bruijnii,2.682922365,-0.00073949,-0.475164968,0.190245426,0.962184262,0.701670648,-0.043519698,-0.201074827,0.035669208,1.554228075,-0.514279491,-0.057438051,0.025182736,Australian,Herbivore,Omnivore,NA,
Aeronautes_andecolus,-2.218009302,1.302549171,-0.228916246,-0.213476763,-1.128583136,0.242872438,-0.061488795,-0.265034796,0.102010407,-2.289728505,-0.375420084,0.0377994,-0.154217868,Neotropic,Carnivore,Invertivore,Invertivore aerial,
Aeronautes_montivagus,-2.19195758,1.209203195,-0.06228546,0.19271805,-1.08709035,0.187732855,-0.184685277,-0.252197073,0.003375607,-2.149099014,-0.523313101,-0.086120773,-0.043919294,Neotropic,Carnivore,Invertivore,Invertivore aerial,
Aeronautes_saxatalis,-1.592771859,1.464638865,-0.159234522,0.058448676,-1.054257618,0.112626667,0.032851588,-0.330202133,0.021544687,-2.070790163,-0.585014622,0.118501785,-0.132900709,Nearctic,Carnivore,Invertivore,Invertivore aerial,
Aethia_cristatella,1.200790062,0.836533313,0.603603168,1.041290428,-0.391760594,0.126101469,-0.315108726,-0.037411134,0.316671234,-0.004135989,-0.630969553,-0.325892937,-0.391373783,Nearctic,Carnivore,Aquatic predator,Aquatic dive,
Aethia_psittacula,1.411077319,0.69995764,0.475202357,1.05799335,-0.308385094,0.188730354,-0.366225143,-0.020399191,0.1576522,0.22488451,-0.681813288,-0.361281376,-0.201450581,Nearctic,Carnivore,Aquatic predator,Aquatic dive,
Aethia_pusilla,-0.270778012,0.706438089,0.602278999,1.030791203,-0.412672658,0.182286216,-0.077688202,-0.002888925,0.276343022,-0.620662652,-0.552766368,-0.077887072,-0.326932204,Palearctic,Carnivore,Aquatic predator,Aquatic dive,
Aethia_pygmaea,0.177246713,0.818948486,0.50276218,0.957547608,-0.336868624,0.222671632,-0.193230254,-0.022379569,0.221852844,-0.490846448,-0.607924793,-0.190699355,-0.275462121,Palearctic,Carnivore,Aquatic predator,Aquatic dive,
Aethopyga_bella,-3.129762969,-0.661006808,0.292383971,0.106085178,0.269406199,0.182099952,0.028674873,0.038449312,-0.01347806,-0.957479538,0.366900033,0.033035537,0.139417991,Indo_Malay,Omnivore,Omnivore,NA,
Aethopyga_boltoni,-2.266114819,-0.753326842,0.288684665,-0.231036204,0.285996991,0.030603267,0.08239564,0.032837027,-0.067150629,-0.532003637,0.614856696,0.078557229,0.154823937,Indo_Malay,Omnivore,Omnivore,NA,
Aethopyga_christinae,-2.668468841,-0.669975373,0.131587357,-0.110991006,0.256768884,0.068220063,0.044294606,0.01163679,0.003205627,-0.74598261,0.408147805,0.043054712,0.106455406,Indo_Malay,Herbivore,Omnivore,NA,
Aethopyga_duyvenbodei,-2.355688993,-0.808352269,0.240598741,-0.101189917,0.387080618,0.199267537,0.112172376,-0.01615512,0.022720546,-0.47152759,0.501727717,0.109398471,0.096860764,Australian,Omnivore,Omnivore,NA,
Aethopyga_eximia,-2.292144367,-0.784787161,0.124707388,-0.39975767,0.362575023,0.05518713,0.1131733,0.027929972,0.036581542,-0.507287941,0.634788381,0.100132806,0.063649913,Indo_Malay,Omnivore,Omnivore,NA,
Aethopyga_flagrans,-2.490293715,-0.668791379,0.474942324,-0.06857962,0.302652848,0.095032986,0.022839135,0.070102195,-0.036833787,-0.700023538,0.601251752,0.014263611,0.123695733,Indo_Malay,Omnivore,Nectarivore,Nectarivore glean,
